# SGA_ID DESI_NAME RA Dec z_desi BA G_R G_R_err V_0p4R26  V_0p4R26_err R_MAG_SB26_CORR R_MAG_SB26_ERR_CORR LOGDIST_AVG LOGDIST_AVG_ERR MAIN 
519486 DESIXJ22385717-0551112 339.738210 -5.853107 0.0096 0.5209 0.5159 0.0034 52 12 12.0694 0.1107 0.5246 0.1058 1
521327 DESIXJ02272602+2305382 36.858434 23.093937 0.0321 0.2081 0.9061 0.0314 122 13 13.7626 0.1765 0.2545 0.0636 0
522275 DESIXJ23385385+3021184 354.724392 30.355112 0.0659 0.7310 0.8296 0.0183 233 17 15.1358 0.0680 -0.0905 0.0540 0
523767 DESIXJ00290324+0301149 7.263493 3.020803 0.0144 0.6822 0.7376 0.0041 79 25 14.8183 0.0789 -0.0769 0.1398 1
523844 DESIXJ11534673+0111362 178.444688 1.193400 0.0705 0.7139 0.5071 0.0199 42 14 15.4368 0.0682 0.8971 0.1503 0
524383 DESIXJ10595607+2431354 164.983641 24.526505 0.0361 0.8525 0.3571 0.0114 63 19 16.0319 0.0336 0.2683 0.1300 0
525223 DESIXJ10581639-0733470 164.568310 -7.563052 0.0619 0.8756 0.3442 0.0147 115 20 16.4798 0.0334 0.0458 0.0791 1
527503 DESIXJ17212652+3942093 260.360481 39.702574 0.0708 0.4896 0.2607 0.1248 283 7 13.3896 0.1385 0.1482 0.0505 0
530581 DESIXJ08371401-0016296 129.308365 -0.274876 0.0377 0.4498 0.3860 0.0302 73 11 15.5857 0.1243 0.2866 0.0724 1
531483 DESIXJ00213643+2529349 5.401792 25.493015 0.0234 0.7523 0.3859 0.0183 122 15 15.6544 0.0558 -0.2666 0.0645 0
531497 DESIXJ14183170-0721521 214.632084 -7.364485 0.0482 0.7992 0.4356 0.0168 33 15 16.6133 0.0495 0.6267 0.2215 0
535043 DESIXJ13561814-0132210 209.075570 -1.539173 0.0252 0.4273 0.4258 0.0122 64 9 15.3660 0.1303 0.2357 0.0731 1
537329 DESIXJ01431387+0324497 25.807780 3.413801 0.0328 0.7271 0.3991 0.0232 116 14 15.7045 0.0969 -0.0953 0.0644 0
537878 DESIXJ01590741-0308593 29.780894 -3.149792 0.0169 0.6437 0.5209 0.0088 10 17 13.3284 0.0790 1.5239 0.3545 0
538195 DESIXJ17581950+4724317 269.581232 47.408809 0.0743 0.5737 0.6868 0.0178 207 23 16.2111 0.0987 -0.1873 0.0624 0
538436 DESIXJ21050764-1104525 316.281814 -11.081258 0.0269 0.2814 1.1108 0.0140 167 7 14.3841 0.1606 -0.1262 0.0527 1
539053 DESIXJ01331373-0803358 23.307206 -8.059932 0.0176 0.7336 0.4089 0.0047 48 20 15.4259 0.0660 0.1917 0.1901 0
539879 DESIXJ11222120+0836496 170.588347 8.613778 0.0283 0.9340 0.6699 0.0155 163 12 14.9239 0.0308 -0.1694 0.0536 0
541460 DESIXJ11164846+1319447 169.201899 13.329076 0.0342 0.2337 0.3693 0.0557 60 13 15.8444 0.1744 0.3236 0.0938 0
541540 DESIXJ08353440+0340187 128.893326 3.671869 0.0131 0.3243 0.3025 0.0355 49 14 16.3922 0.1518 -0.0765 0.1236 0
541816 DESIXJ10590880+5557126 164.786672 55.953496 0.0476 0.4276 0.2608 0.0388 31 10 16.7005 0.1321 0.6234 0.1527 0
541880 DESIXJ12440797+0300220 191.033189 3.006119 0.0045 0.6577 0.6572 0.0021 10 21 14.8815 0.0766 0.7576 0.3586 0
543157 DESIXJ13480748+0542300 207.031148 5.708344 0.0501 0.5276 0.3307 0.0469 20 10 17.1584 0.1111 0.8339 0.2440 0
544011 DESIXJ10565015+1357331 164.208944 13.959188 0.2919 0.7207 1.5095 0.0351 286 31 17.4575 0.0664 -0.0180 0.0605 0
544046 DESIXJ11013244+3035139 165.385171 30.587194 0.0059 0.5592 0.3867 0.0114 20 12 16.5426 0.0978 0.0931 0.2682 0
544606 DESIXJ01140831+1524111 18.534608 15.403072 0.0602 0.8589 0.6293 0.0186 82 19 15.6728 0.0339 0.3588 0.0974 0
544631 DESIXJ11065418+0746541 166.725740 7.781692 0.0111 0.6586 0.3575 0.0118 46 14 16.5835 0.0836 -0.1532 0.1325 0
544634 DESIXJ09024441+1742368 135.685034 17.710230 0.0522 0.2819 0.7737 0.0429 270 16 14.0967 0.1650 -0.0566 0.0550 0
545443 DESIXJ08332408+3734021 128.350331 37.567244 0.0347 0.8138 0.4445 0.0055 56 17 16.7259 0.0543 0.1449 0.1340 0
546312 DESIXJ12275483+0805254 186.978472 8.090375 0.0021 0.7778 0.6359 0.0033 23 13 13.7309 0.0536 0.2252 0.2577 0
546817 DESIXJ12301033+1046460 187.543027 10.779455 0.0061 0.5951 0.6811 0.0037 18 18 11.9654 0.0925 1.0826 0.3145 0
550154 DESIXJ13420503+0043058 205.520943 0.718279 0.0227 0.6310 0.4619 0.0360 28 14 15.9219 0.0865 0.5474 0.2276 0
550420 DESIXJ10180318+2219101 154.513256 22.319485 0.0381 0.3793 0.3096 0.0296 47 11 17.0023 0.1411 0.2690 0.1060 0
552062 DESIXJ11113456+6220438 167.893979 62.345499 0.0158 0.7097 0.4097 0.0055 10 11 15.5698 0.0673 0.9627 0.3319 0
553937 DESIXJ08583896+1126537 134.662316 11.448255 0.1312 0.8050 0.9533 0.0264 422 25 16.1006 0.0525 -0.3019 0.0515 0
554037 DESIXJ23193048+0022180 349.876989 0.371678 0.0314 0.2928 0.4285 0.0222 51 6 15.8124 0.1633 0.3373 0.0674 1
554124 DESIXJ13291617+1242051 202.317363 12.701410 0.0459 0.4425 0.2721 0.0335 39 8 16.1841 0.1271 0.6059 0.0955 0
555043 DESIXJ08262690+4611006 126.612087 46.183506 0.1262 0.6038 0.6905 0.0188 244 13 15.8823 0.0909 0.0390 0.0517 0
555278 DESIXJ08215270+3419382 125.469574 34.327289 0.0077 0.5575 0.2814 0.0293 12 10 16.8130 0.1020 0.4034 0.3143 0
556015 DESIXJ23395758+0008062 354.989905 0.135060 0.0600 0.5268 0.7284 0.0273 126 10 14.9459 0.1102 0.2545 0.0564 0
557139 DESIXJ20411477+0110473 310.311543 1.179810 0.0271 0.4901 0.3370 0.0415 73 11 16.1824 0.1174 0.0155 0.0736 0
557428 DESIXJ12300507+4936392 187.521117 49.610877 0.0117 0.5203 0.4174 0.0084 26 8 15.5925 0.1100 0.3299 0.1371 0
557816 DESIXJ09045573+1442186 136.232223 14.705171 0.0544 0.8267 0.5121 0.0149 74 15 16.3620 0.0397 0.2497 0.0886 0
558639 DESIXJ12313321+1113462 187.888355 11.229508 0.0690 0.5932 0.4007 0.0211 119 12 16.7620 0.0967 0.0061 0.0599 0
558852 DESIXJ09333444+0633069 143.393519 6.551907 0.0521 0.7972 0.6523 0.0310 224 16 15.5832 0.0509 -0.2488 0.0536 0
559101 DESIXJ14434790-0144196 220.949603 -1.738789 0.1073 0.3449 0.5901 0.0335 125 5 16.9489 0.1471 0.1613 0.0521 1
560872 DESIXJ20453934-0456329 311.413916 -4.942479 0.0282 0.4523 0.7035 0.0361 35 25 16.2122 0.1286 0.4383 0.2852 0
561775 DESIXJ13152973-0036259 198.873857 -0.607202 0.0386 0.4557 0.4564 0.0333 90 9 16.3658 0.1247 0.0100 0.0613 1
562926 DESIXJ12411534+1047146 190.313918 10.787398 0.0333 0.8390 0.4367 0.0063 69 25 16.7198 0.0426 0.0405 0.1633 0
563316 DESIXJ10133772+2419587 153.407165 24.332969 0.0670 0.9412 0.6296 0.0135 55 28 15.2849 0.0164 0.7415 0.2351 0
563674 DESIXJ13174955+4436537 199.456450 44.614912 0.0355 0.5954 0.3269 0.0288 25 6 16.7156 0.0966 0.6343 0.1054 0
565131 DESIXJ14543422+0700578 223.642576 7.016058 0.0356 0.7052 0.4199 0.0150 38 7 15.9760 0.0674 0.5489 0.0858 0
565569 DESIXJ11122586+0933592 168.107743 9.566449 0.0294 0.3696 0.6023 0.0182 94 10 15.3607 0.1440 0.0811 0.0631 0
566353 DESIXJ09315862+1200586 142.994269 12.016287 0.0487 0.2307 0.8530 0.0425 141 10 16.0088 0.1756 -0.0830 0.0576 0
567165 DESIXJ16013163+3628346 240.381777 36.476288 0.0315 0.8166 0.3613 0.0208 50 9 16.1153 0.0502 0.3045 0.0822 0
567824 DESIXJ12255306+0327565 186.471071 3.465707 0.0258 0.7682 0.3828 0.0212 59 7 15.8576 0.0552 0.1957 0.0662 1
568913 DESIXJ09563584+6757551 149.149337 67.965292 0.0353 0.8397 0.8812 0.0057 150 25 15.2530 0.0473 -0.1113 0.0753 0
569248 DESIXJ11080099+1717587 167.004133 17.299644 0.0241 0.7004 0.4414 0.0201 38 14 16.5697 0.0722 0.2723 0.1701 0
569798 DESIXJ11162256+0134079 169.094001 1.568860 0.1693 0.2202 1.0746 0.0440 141 13 16.8287 0.1762 0.3141 0.0615 0
570046 DESIXJ12082732+0057046 182.113847 0.951269 0.1590 0.3951 1.0572 0.0278 140 21 16.9278 0.1370 0.2643 0.0735 1
571372 DESIXJ13340335+5646251 203.513969 56.773641 0.0554 0.3888 0.6753 0.0235 207 11 14.7586 0.1396 -0.0248 0.0535 0
572226 DESIXJ13104231-0039523 197.676284 -0.664515 0.0761 0.9193 0.5351 0.0197 295 25 15.9474 0.0296 -0.3238 0.0554 0
572557 DESIXJ14442695+1215276 221.112300 12.257659 0.0477 0.9084 0.7430 0.0173 293 17 14.7143 0.0237 -0.2704 0.0509 0
573872 DESIXJ07591381+2638223 119.807546 26.639531 0.0216 0.5012 0.6714 0.0221 216 33 16.9804 0.1128 -0.8715 0.0736 0
573881 DESIXJ07423612+2815408 115.650492 28.261329 0.0158 0.8579 0.4370 0.0129 13 14 15.7522 0.0367 0.8806 0.3289 0
574924 DESIXJ08311742+3546272 127.822603 35.774219 0.0391 0.6011 0.3061 0.0131 10 8 17.0825 0.0924 1.1554 0.3035 0
575409 DESIXJ08184794+4618266 124.699767 46.307383 0.0446 0.8208 0.4725 0.0137 89 18 16.8810 0.0455 -0.0465 0.0904 0
575725 DESIXJ12162702+0603088 184.112587 6.052450 0.0068 0.6452 0.1637 0.0244 16 6 17.2964 0.0851 0.1436 0.1791 0
576406 DESIXJ10342678+4951364 158.611591 49.860122 0.0452 0.5987 0.3590 0.0269 73 6 16.8706 0.1023 0.0715 0.0584 1
576508 DESIXJ16130440+3339578 243.268352 33.666059 0.0328 0.6493 0.6098 0.0138 104 18 15.3954 0.0851 0.0331 0.0779 1
576844 DESIXJ15465367+0605423 236.723612 6.095092 0.0342 0.7267 0.3974 0.0108 49 14 17.1925 0.0643 0.1519 0.1293 1
578333 DESIXJ13464633+4806058 206.693022 48.101603 0.0570 0.5186 0.2257 0.0388 64 11 16.7591 0.1153 0.2724 0.0797 1
579254 DESIXJ12265081+1310423 186.711712 13.178426 -0.0000 0.3312 0.2673 0.0076 149 23 14.6149 0.1502 -4.2854 0.4965 0
579732 DESIXJ08422812-0017008 130.617184 -0.283563 0.0513 0.5286 0.6652 0.0485 65 21 16.6880 0.1113 0.2538 0.1437 1
580391 DESIXJ09463579-0550426 146.649131 -5.845172 0.0431 0.9193 0.5590 0.0092 106 13 15.6926 0.0283 0.0913 0.0635 1
580774 DESIXJ10562128+0145543 164.088679 1.765093 0.0388 0.7056 0.5659 0.0135 110 7 15.6506 0.0694 0.0310 0.0532 1
581133 DESIXJ04131299-1220125 63.304120 -12.336796 0.0320 0.7215 0.3870 0.0189 125 13 14.8258 0.0708 0.0382 0.0613 0
582938 DESIXJ00365133-0152044 9.213860 -1.867890 0.0540 0.7967 0.4701 0.0100 131 8 16.2194 0.0490 -0.0651 0.0517 0
583401 DESIXJ09595966-0253252 149.998600 -2.890346 0.0199 0.5097 0.4639 0.0097 94 11 14.6525 0.1106 0.0503 0.0640 0
583822 DESIXJ03311988-1354070 52.832847 -13.901958 0.0406 0.5367 0.4683 0.0433 80 5 16.3731 0.1069 0.0682 0.0545 1
587121 DESIXJ12380426+1707226 189.517764 17.122936 0.0737 0.8264 0.7425 0.0329 28 24 15.7504 0.0451 1.0734 0.3062 0
589078 DESIXJ15434919+1438565 235.954950 14.649024 0.0345 0.8041 0.4197 0.0111 116 8 15.9807 0.0457 -0.1079 0.0530 1
593799 DESIXJ00454051-0551278 11.418779 -5.857716 0.0485 0.3048 0.6552 0.0238 137 10 16.1787 0.1579 -0.1325 0.0567 1
595311 DESIXJ12415968+3234264 190.498683 32.573989 0.0026 0.6288 0.5233 0.0016 186 12 11.7835 0.0883 -0.6326 0.0529 0
596356 DESIXJ11021499-0158508 165.562468 -1.980780 0.0184 0.9032 0.4540 0.0095 120 38 15.3958 0.0294 -0.2702 0.1380 1
597668 DESIXJ17501064+6212090 267.544347 62.202506 0.0355 0.5848 0.6194 0.0174 79 12 15.7285 0.0953 0.1580 0.0736 0
599494 DESIXJ07164475+5444172 109.186467 54.738111 0.0658 0.8602 0.9125 0.0302 313 46 15.1479 0.0447 -0.2655 0.0700 0
599686 DESIXJ07580492+4718185 119.520514 47.305137 0.0082 0.5770 0.3881 0.0111 172 30 15.2705 0.0987 -0.8671 0.0792 0
603860 DESIXJ02305837-0320583 37.743192 -3.349529 0.0053 0.7114 0.5099 0.0080 51 39 16.1441 0.0664 -0.5601 0.2969 0
604264 DESIXJ23584266+0316211 359.677755 3.272522 0.0901 0.8652 0.5137 0.0151 172 22 16.0051 0.0319 0.0475 0.0656 0
605846 DESIXJ10552812+4959128 163.867169 49.986877 0.0233 0.3594 0.5641 0.0205 18 12 15.4492 0.1497 0.8671 0.2777 0
606169 DESIXJ03103206-1515571 47.633603 -15.265874 0.0446 0.2373 0.4429 0.0137 92 10 16.0205 0.1689 0.1040 0.0633 1
607336 DESIXJ12302822+1718349 187.617577 17.309696 0.0037 0.6558 0.6851 0.0052 56 20 14.1824 0.0762 -0.2004 0.1584 0
607407 DESIXJ14350217-0425401 218.759062 -4.427795 0.0452 0.2930 0.8183 0.0327 210 10 15.1953 0.1588 -0.1903 0.0533 0
609689 DESIXJ11593908-0340584 179.912850 -3.682880 0.0198 0.5892 0.6208 0.0170 125 17 13.4901 0.0937 0.1274 0.0678 0
609973 DESIXJ10371970-0819499 159.332070 -8.330521 0.0170 0.6996 0.5235 0.0200 24 14 15.1129 0.0703 0.7053 0.2608 0
611881 DESIXJ09551282+0016354 148.803437 0.276511 0.0870 0.5682 0.9872 0.0214 111 27 15.4328 0.0990 0.4139 0.1057 0
612431 DESIXJ07422953+4433255 115.623046 44.557077 0.0433 0.4115 0.6094 0.0462 112 4 16.1378 0.1364 -0.0578 0.0515 0
613159 DESIXJ12291528+0848520 187.313680 8.814458 0.0032 0.5822 0.6660 0.0059 118 26 14.7691 0.0942 -0.7909 0.0942 0
614018 DESIXJ11160571-0645493 169.023775 -6.763691 0.0246 0.5866 0.3665 0.0113 74 7 16.5791 0.0933 -0.0971 0.0589 1
614507 DESIXJ04171602-1617046 64.316756 -16.284603 0.0798 0.7551 0.7641 0.0127 160 16 15.6199 0.0582 0.1151 0.0588 1
614688 DESIXJ09223421+0813387 140.642527 8.227422 0.1315 0.6216 0.6202 0.0248 173 13 16.3582 0.0856 0.1751 0.0543 1
618017 DESIXJ02112462+2551347 32.852583 25.859628 0.0156 0.7554 0.7756 0.0059 125 31 14.2673 0.0542 -0.1774 0.1053 0
618480 DESIXJ16560719+1721570 254.029963 17.365823 0.0241 0.8485 0.4053 0.0124 70 19 15.9617 0.0385 0.0194 0.1155 0
618710 DESIXJ04433305-0922463 70.887718 -9.379520 0.0303 0.3002 0.4374 0.0265 81 10 15.0289 0.1567 0.2312 0.0668 0
619169 DESIXJ12225271+3349436 185.719613 33.828768 0.0019 0.7321 0.2261 0.0090 13 8 16.6854 0.0628 -0.1467 0.2558 0
620402 DESIXJ16492632+5052509 252.359654 50.880819 0.0091 0.7157 0.2471 0.0207 12 11 16.3885 0.0705 0.5094 0.3124 0
620618 DESIXJ03203664-0703204 50.152655 -7.055656 0.0851 0.3042 0.4956 0.0495 157 10 16.0817 0.1612 0.0517 0.0556 0
624774 DESIXJ07105595+6107450 107.733134 61.129155 0.0404 0.5107 0.8072 0.0280 137 11 14.8184 0.1165 0.0794 0.0564 0
625220 DESIXJ16471109+2105383 251.796208 21.093964 0.0089 0.3722 0.2829 0.0112 31 11 15.6129 0.1397 0.1456 0.1563 0
629410 DESIXJ12185796+5229456 184.741484 52.496007 0.0489 0.4088 0.4583 0.0560 98 12 16.2038 0.1409 0.0821 0.0676 0
630202 DESIXJ14460858+0051518 221.535769 0.864388 0.0736 0.8480 0.5653 0.0169 95 18 15.9765 0.0385 0.3192 0.0859 1
630574 DESIXJ14051458+0916329 211.310741 9.275801 0.0693 0.4828 0.7290 0.0367 231 11 15.0811 0.1183 -0.0453 0.0517 0
631526 DESIXJ08093662+4811098 122.402597 48.186068 0.0390 0.1634 0.5246 0.0464 82 9 16.1081 0.1891 0.1060 0.0642 0
633413 DESIXJ15301804+5536507 232.575156 55.614089 0.1405 0.7093 0.7841 0.0256 402 19 16.7426 0.0747 -0.3730 0.0504 0
636477 DESIXJ13152172+0118496 198.840515 1.313780 0.0333 0.6304 0.4408 0.0377 119 6 14.6674 0.0897 0.1253 0.0517 1
638419 DESIXJ14114258+1840041 212.927432 18.667806 0.0797 0.5089 0.3928 0.0458 215 12 16.7797 0.1174 -0.2786 0.0525 0
638760 DESIXJ01231066+1346473 20.794397 13.779808 0.0383 0.9013 0.4683 0.0112 149 24 16.1887 0.0233 -0.2778 0.0734 0
639972 DESIXJ12005837-0341160 180.243192 -3.687779 0.0264 0.8791 0.4312 0.0125 93 20 16.1966 0.0360 -0.1256 0.0937 1
640815 DESIXJ12421785+0328076 190.574394 3.468786 0.0024 0.8461 0.6569 0.0027 84 48 14.7008 0.0381 -0.6659 0.2517 0
640924 DESIXJ13034234+3259228 195.926412 32.989668 0.0324 0.9041 0.6953 0.0052 144 29 15.0667 0.0367 -0.0806 0.0867 1
640994 DESIXJ14125666+3009511 213.236103 30.164188 0.0254 0.6529 0.3827 0.0098 97 14 15.5019 0.0786 -0.0359 0.0705 0
641820 DESIXJ13273361+1143488 201.890053 11.730233 0.0141 0.8212 0.3670 0.0076 36 18 16.0081 0.0521 0.2076 0.2371 0
643213 DESIXJ09340624+6310251 143.526005 63.173629 0.0390 0.8706 0.4173 0.0126 86 20 16.0175 0.0451 0.0909 0.0979 0
645364 DESIXJ10081426+0504481 152.059402 5.080016 0.0530 0.7129 0.5183 0.0152 29 17 15.5018 0.0660 0.9875 0.2665 0
645503 DESIXJ12331344+0923503 188.305984 9.397313 0.0036 0.5702 0.5409 0.0075 58 22 13.4789 0.0999 -0.0768 0.1776 1
645617 DESIXJ15590983+4301447 239.790947 43.029092 0.0444 0.9388 0.5169 0.0083 46 27 16.3288 0.0248 0.4340 0.2607 0
646081 DESIXJ08410009+5315524 130.250387 53.264560 0.0442 0.9325 0.4269 0.0163 93 29 16.2267 0.0273 0.0498 0.1382 0
646121 DESIXJ15395476+2727587 234.978148 27.466310 0.1192 0.7729 0.8355 0.0263 53 23 16.2642 0.0562 0.8343 0.2021 0
649771 DESIXJ11395415+1752552 174.975610 17.882003 0.0104 0.6922 0.6872 0.0091 70 35 14.2400 0.0684 0.0523 0.2316 1
649778 DESIXJ09404134+2052211 145.172265 20.872522 0.0378 0.7345 0.7609 0.0047 152 14 15.7983 0.0588 -0.1846 0.0576 0
650168 DESIXJ04075988-0619502 61.999481 -6.330606 0.1208 0.5828 0.7891 0.0244 143 14 16.3072 0.0990 0.2596 0.0592 0
650216 DESIXJ16491813+2333282 252.325530 23.557829 0.0337 0.7397 0.3708 0.0119 53 16 16.7342 0.0595 0.1883 0.1304 0
650456 DESIXJ11293923+1846101 172.413477 18.769472 0.0194 0.6267 0.3756 0.0127 56 13 16.4672 0.0923 -0.0112 0.0988 0
651835 DESIXJ12502629+0328400 192.609556 3.477764 0.1624 0.4343 1.1629 0.0370 247 16 16.2131 0.1293 0.0760 0.0545 0
652011 DESIXJ15025269+3109556 225.719527 31.165448 0.0678 0.7847 0.6003 0.0354 227 6 15.8073 0.0565 -0.1890 0.0481 1
653180 DESIXJ13071887+1835409 196.828645 18.594687 0.0225 0.4443 0.6263 0.0091 76 16 15.9911 0.1230 -0.0341 0.0947 1
654774 DESIXJ12391033+1013351 189.793057 10.226426 0.0416 0.8935 0.4840 0.0146 110 10 15.7197 0.0316 0.0468 0.0581 0
654830 DESIXJ12023747+4737159 180.656113 47.621083 0.0249 0.8503 0.3480 0.0106 43 23 17.1451 0.0483 0.0803 0.2457 0
655579 DESIXJ14024471+3436502 210.686276 34.613944 0.0114 0.7616 0.7364 0.0022 71 35 15.4592 0.0635 -0.2039 0.2269 1
657844 DESIXJ11595924+0529279 179.996849 5.491084 0.0202 0.2495 0.4166 0.0415 88 10 15.3558 0.1694 -0.0409 0.0664 0
659101 DESIXJ11404665+6447120 175.194356 64.786677 0.0386 0.4768 0.5908 0.0414 11 16 16.3468 0.1206 1.2094 0.3429 0
659109 DESIXJ21022672-0619561 315.611325 -6.332239 0.0589 0.3627 0.4927 0.0568 93 16 16.0858 0.1480 0.1954 0.0802 0
659566 DESIXJ12425410+1126177 190.725402 11.438247 0.0051 0.4638 0.6845 0.0043 88 20 13.4849 0.1186 -0.2071 0.0983 0
660883 DESIXJ08291190+4131196 127.299586 41.522118 0.0304 0.4648 0.4021 0.0226 100 9 15.7366 0.1246 -0.0447 0.0599 0
665005 DESIXJ12272738+1217250 186.864101 12.290272 0.0031 0.6245 0.7318 0.0016 236 19 12.2217 0.0830 -0.6910 0.0560 0
667214 DESIXJ13521973+3129000 208.082194 31.483321 0.0448 0.9238 0.3963 0.0110 39 24 16.6628 0.0312 0.4949 0.2683 0
668050 DESIXJ07572582+1433152 119.357587 14.554214 0.0479 0.6551 0.5185 0.0215 110 13 15.8872 0.0789 0.0561 0.0632 0
668742 DESIXJ10421958+1801541 160.581598 18.031688 0.0301 0.5937 0.7313 0.0235 126 34 15.6659 0.0976 -0.1400 0.1164 1
668892 DESIXJ10245210+5357469 156.217099 53.963032 0.0324 0.7957 0.3472 0.0237 79 20 16.7590 0.0520 -0.0668 0.1079 0
669673 DESIXJ14131737+0222011 213.322355 2.366978 0.0250 0.7861 0.3892 0.0182 10 11 16.1406 0.0514 1.1705 0.3321 0
671968 DESIXJ08055516+2631584 121.479844 26.532891 0.0597 0.4554 0.4742 0.0361 73 13 16.8467 0.1255 0.2158 0.0810 0
672134 DESIXJ08131361+2436290 123.306697 24.608047 0.0205 0.7700 0.5730 0.0198 82 13 15.0828 0.0672 0.0488 0.0740 0
672819 DESIXJ01401400-0541243 25.058343 -5.690079 0.0042 0.7638 0.2256 0.0045 31 17 16.2536 0.0523 -0.4258 0.2509 0
673260 DESIXJ21110568+0752504 317.773667 7.880661 0.0673 0.6445 0.7490 0.0290 288 13 15.0642 0.0867 -0.1966 0.0504 0
673691 DESIXJ23395143+0704240 354.964308 7.073340 0.0399 0.4272 0.8561 0.0108 133 12 15.4776 0.1276 -0.0423 0.0585 0
674263 DESIXJ16050894+1842524 241.287247 18.714559 0.0539 0.6673 0.5612 0.0334 137 7 15.1403 0.0786 0.1562 0.0509 0
675275 DESIXJ03474578-0442554 56.940746 -4.715395 0.0215 0.7269 0.4086 0.0129 92 14 15.6612 0.0611 -0.1331 0.0720 0
676126 DESIXJ03332825-0930344 53.367706 -9.509562 0.1173 0.5054 0.6081 0.0187 170 6 16.4245 0.1103 0.1142 0.0503 1
677759 DESIXJ00400263+0305525 10.010960 3.097906 0.0178 0.3982 0.4319 0.0134 29 11 15.9388 0.1346 0.3870 0.1856 0
678974 DESIXJ12472954-0301124 191.873083 -3.020111 0.0890 0.5817 0.5379 0.0191 39 20 16.3696 0.0944 0.8466 0.2350 0
679472 DESIXJ15170124+1306110 229.255176 13.103059 0.0294 0.8665 0.3946 0.0222 49 16 14.9122 0.0407 0.5476 0.1478 0
679671 DESIXJ17274084+1509459 261.920176 15.162756 0.0871 0.4757 0.8426 0.0321 234 10 15.0227 0.1198 0.0264 0.0512 0
682397 DESIXJ08092130+5810065 122.338767 58.168466 0.0275 0.7216 0.5429 0.0098 99 9 15.3056 0.0682 0.0038 0.0573 0
682517 DESIXJ23475101-0230539 356.962552 -2.514976 0.0246 0.6644 0.4320 0.0175 49 15 17.0127 0.0838 0.0176 0.1357 0
685138 DESIXJ17073394+5743096 256.891420 57.719326 0.0783 0.6936 0.5278 0.1776 250 14 14.3716 0.1391 -0.0522 0.0587 0
686601 DESIXJ15291806-0055572 232.325262 -0.932567 0.0593 0.5051 1.0680 0.0409 160 11 15.4772 0.1106 0.0066 0.0548 0
689035 DESIXJ11295811-0405527 172.492145 -4.097980 0.0368 0.3900 0.5274 0.0117 27 10 16.2713 0.1382 0.7166 0.1788 0
690924 DESIXJ01262125-0118517 21.588531 -1.314372 0.0174 0.7429 0.7189 0.0030 160 43 15.4599 0.0602 -0.5229 0.1164 0
691448 DESIXJ00245007-0505115 6.208607 -5.086515 0.0686 0.7790 0.5899 0.0232 73 22 15.9457 0.0627 0.4345 0.1304 0
691907 DESIXJ04394005-0921103 69.916868 -9.352873 0.0166 0.8007 0.5246 0.0126 16 18 14.1715 0.0489 1.0805 0.3346 0
692527 DESIXJ23360403+0004468 354.016794 0.079663 0.0768 0.2233 0.9495 0.0301 85 12 14.6824 0.1749 0.6560 0.0723 0
693026 DESIXJ15240947+0840503 231.039469 8.680630 0.0356 0.8050 0.6744 0.0125 165 36 15.6678 0.0515 -0.2427 0.0934 1
693137 DESIXJ17591318+4405439 269.804899 44.095530 0.0442 0.9280 0.6710 0.0113 181 25 15.1123 0.0329 -0.1134 0.0687 0
693738 DESIXJ22000845+0158215 330.035213 1.972648 0.0126 0.2659 0.2733 0.0433 35 8 16.5947 0.1660 -0.0205 0.1083 0
694286 DESIXJ07490281+5555067 117.261688 55.918527 0.0341 0.9335 0.6282 0.0096 48 25 14.6894 0.0322 0.6550 0.2447 0
696077 DESIXJ01472808-0535352 26.866990 -5.593119 0.1339 0.6650 0.6525 0.0179 320 6 15.6101 0.0989 -0.0329 0.0489 0
697813 DESIXJ12324177+1432247 188.174038 14.540205 0.0240 0.3818 0.2420 0.0436 12 8 16.9046 0.1410 0.8713 0.2859 0
698006 DESIXJ03070863-0335096 46.785969 -3.586012 0.0305 0.7465 0.4780 0.0067 69 13 16.0080 0.0602 0.1180 0.0831 0
698277 DESIXJ16205785+0710081 245.241050 7.168907 0.0900 0.7250 0.7810 0.0377 156 20 16.3615 0.0657 0.0496 0.0656 0
699399 DESIXJ17512937+5229069 267.872360 52.485246 0.0175 0.7465 0.4992 0.0077 29 17 15.8865 0.0628 0.3885 0.2652 0
699641 DESIXJ12150294+3557321 183.762265 35.958926 0.0031 0.5577 0.4348 0.0076 14 10 13.0731 0.1051 0.7100 0.2832 0
699831 DESIXJ04443976-0854348 71.165655 -8.909674 0.0168 0.9804 0.6441 0.0102 27 48 14.8263 0.0082 0.6403 0.3488 0
699988 DESIXJ01444540-0618115 26.189187 -6.303201 0.0489 0.6524 0.5660 0.0077 92 13 15.1824 0.0835 0.3083 0.0691 1
700667 DESIXJ00143877-0713237 3.661561 -7.223254 0.0190 0.9398 0.6894 0.0046 79 44 15.9653 0.0137 -0.1733 0.2534 0
701089 DESIXJ09531454+2537248 148.310598 25.623549 0.0409 0.5917 0.4391 0.0106 99 6 15.3099 0.0966 0.1869 0.0526 0
702541 DESIXJ10030142+5744078 150.755905 57.735494 0.0446 0.8218 0.5060 0.0110 58 17 14.9731 0.0529 0.5802 0.1259 0
704834 DESIXJ00430557-0750407 10.773196 -7.844643 0.0274 0.8738 0.7841 0.0035 212 62 14.9609 0.0280 -0.3768 0.1252 0
