SGA_ID,Predicted_Type_spiral,Predicted_Type_elliptical,Predicted_Type_irregular,Predicted_Type_lenticular,Predicted_Type
232046.0,Spiral,Other,Other,Other,Spiral
231878.0,Spiral,Other,Other,Other,Spiral
231705.0,Spiral,Other,Other,Other,Spiral
231702.0,Spiral,Other,Other,Other,Spiral
231696.0,Other,Other,Irregular,Other,Irregular
231511.0,Other,Other,Irregular,Other,Irregular
231477.0,Other,Other,Irregular,Other,Irregular
231428.0,Other,Other,Irregular,Other,Irregular
231425.0,Other,Other,Irregular,Other,Irregular
231356.0,Spiral,Other,Other,Other,Spiral
231289.0,Other,Other,Irregular,Other,Irregular
231252.0,Spiral,Other,Other,Other,Spiral
231249.0,Spiral,Other,Other,Other,Spiral
230544.0,Other,Other,Other,Lenticular,Lenticular
230549.0,Other,Other,Irregular,Other,Irregular
230565.0,Other,Other,Irregular,Other,Irregular
230708.0,Other,Other,Irregular,Other,Irregular
230753.0,Spiral,Other,Other,Other,Spiral
232178.0,Spiral,Other,Other,Other,Spiral
230783.0,Spiral,Other,Other,Other,Spiral
231021.0,Spiral,Other,Other,Other,Spiral
231106.0,Spiral,Other,Other,Other,Spiral
231127.0,Spiral,Other,Other,Other,Spiral
231168.0,Other,Other,Irregular,Other,Irregular
231231.0,Spiral,Other,Other,Other,Spiral
230817.0,Spiral,Other,Other,Other,Spiral
230453.0,Other,Other,Irregular,Other,Irregular
232211.0,Other,Other,Irregular,Other,Irregular
232285.0,Other,Other,Irregular,Other,Irregular
234485.0,Other,Other,Irregular,Other,Irregular
234362.0,Spiral,Other,Other,Other,Spiral
234101.0,Spiral,Other,Other,Other,Spiral
234035.0,Spiral,Other,Other,Other,Spiral
234019.0,Spiral,Other,Other,Other,Spiral
233934.0,Other,Other,Irregular,Other,Irregular
233802.0,Spiral,Other,Other,Other,Spiral
233661.0,Spiral,Other,Other,Other,Spiral
233654.0,Other,Other,Irregular,Other,Irregular
233505.0,Spiral,Other,Other,Other,Spiral
233478.0,Other,Other,Irregular,Other,Irregular
233444.0,Spiral,Other,Other,Other,Spiral
233389.0,Other,Other,Irregular,Other,Irregular
233377.0,Other,Other,Irregular,Other,Irregular
232311.0,Other,Other,Irregular,Other,Irregular
232529.0,Other,Other,Irregular,Other,Irregular
232587.0,Spiral,Other,Other,Other,Spiral
232611.0,Spiral,Other,Other,Other,Spiral
232236.0,Other,Other,Irregular,Other,Irregular
232954.0,Spiral,Other,Other,Other,Spiral
233002.0,Spiral,Other,Other,Other,Spiral
233103.0,Spiral,Other,Other,Other,Spiral
233198.0,Other,Other,Irregular,Other,Irregular
232700.0,Spiral,Other,Other,Other,Spiral
234578.0,Spiral,Other,Other,Other,Spiral
230216.0,Spiral,Other,Other,Other,Spiral
230121.0,Other,Other,Other,Lenticular,Lenticular
228367.0,Other,Other,Irregular,Other,Irregular
228299.0,Spiral,Other,Other,Other,Spiral
228296.0,Other,Other,Irregular,Other,Irregular
228258.0,Spiral,Other,Other,Other,Spiral
228048.0,Spiral,Other,Other,Other,Spiral
227957.0,Spiral,Other,Other,Other,Spiral
227403.0,Other,Other,Irregular,Other,Irregular
227348.0,Other,Other,Other,Lenticular,Lenticular
227309.0,Spiral,Other,Other,Other,Spiral
227275.0,Other,Other,Irregular,Other,Irregular
227252.0,Spiral,Other,Other,Other,Spiral
227233.0,Other,Other,Irregular,Other,Irregular
227214.0,Other,Other,Irregular,Other,Irregular
226064.0,Spiral,Other,Other,Other,Spiral
226088.0,Spiral,Other,Other,Other,Spiral
226484.0,Other,Other,Irregular,Other,Irregular
226712.0,Spiral,Other,Other,Other,Spiral
228379.0,Other,Other,Irregular,Other,Irregular
226728.0,Other,Other,Irregular,Other,Irregular
226784.0,Spiral,Other,Other,Other,Spiral
226910.0,Spiral,Other,Other,Other,Spiral
226933.0,Other,Other,Irregular,Other,Irregular
226955.0,Other,Other,Irregular,Other,Irregular
226982.0,Spiral,Other,Other,Other,Spiral
226761.0,Spiral,Other,Other,Other,Spiral
228477.0,Spiral,Other,Other,Other,Spiral
230062.0,Other,Other,Irregular,Other,Irregular
229904.0,Spiral,Other,Other,Other,Spiral
229878.0,Spiral,Other,Other,Other,Spiral
229865.0,Spiral,Other,Other,Other,Spiral
229748.0,Spiral,Other,Other,Other,Spiral
229607.0,Spiral,Other,Other,Other,Spiral
229400.0,Spiral,Other,Other,Other,Spiral
229349.0,Spiral,Other,Other,Other,Spiral
229319.0,Spiral,Other,Other,Other,Spiral
229265.0,Spiral,Other,Other,Other,Spiral
229264.0,Spiral,Other,Other,Other,Spiral
228634.0,Spiral,Other,Other,Other,Spiral
228760.0,Other,Other,Irregular,Other,Irregular
228805.0,Spiral,Other,Other,Other,Spiral
228837.0,Other,Other,Irregular,Other,Irregular
228488.0,Spiral,Other,Other,Other,Spiral
228885.0,Spiral,Other,Other,Other,Spiral
229027.0,Spiral,Other,Other,Other,Spiral
229126.0,Spiral,Other,Other,Other,Spiral
229151.0,Spiral,Other,Other,Other,Spiral
229167.0,Spiral,Other,Other,Other,Spiral
229206.0,Spiral,Other,Other,Other,Spiral
228966.0,Other,Other,Irregular,Other,Irregular
243370.0,Spiral,Other,Other,Other,Spiral
234662.0,Spiral,Other,Other,Other,Spiral
234752.0,Other,Other,Irregular,Other,Irregular
241749.0,Spiral,Other,Other,Other,Spiral
241734.0,Spiral,Other,Other,Other,Spiral
241671.0,Spiral,Other,Other,Other,Spiral
241618.0,Spiral,Other,Other,Other,Spiral
241377.0,Spiral,Other,Other,Other,Spiral
241325.0,Other,Other,Irregular,Other,Irregular
241205.0,Spiral,Other,Other,Other,Spiral
241115.0,Other,Other,Irregular,Other,Irregular
240985.0,Spiral,Other,Other,Other,Spiral
240894.0,Spiral,Other,Other,Other,Spiral
240529.0,Spiral,Other,Other,Other,Spiral
240277.0,Spiral,Other,Other,Other,Spiral
239709.0,Other,Other,Irregular,Other,Irregular
207719.0,Other,Other,Irregular,Other,Irregular
239715.0,Spiral,Other,Other,Other,Spiral
239768.0,Other,Other,Irregular,Other,Irregular
239784.0,Spiral,Other,Other,Other,Spiral
241752.0,Spiral,Other,Other,Other,Spiral
240007.0,Spiral,Other,Other,Other,Spiral
240067.0,Other,Other,Irregular,Other,Irregular
240085.0,Other,Other,Other,Lenticular,Lenticular
240157.0,Spiral,Other,Other,Other,Spiral
240232.0,Other,Other,Irregular,Other,Irregular
240244.0,Other,Other,Irregular,Other,Irregular
240027.0,Spiral,Other,Other,Other,Spiral
239662.0,Spiral,Other,Other,Other,Spiral
241794.0,Spiral,Other,Other,Other,Spiral
241877.0,Spiral,Other,Other,Other,Spiral
243282.0,Spiral,Other,Other,Other,Spiral
243137.0,Other,Other,Irregular,Other,Irregular
243107.0,Spiral,Other,Other,Other,Spiral
243015.0,Spiral,Other,Other,Other,Spiral
242845.0,Other,Other,Irregular,Other,Irregular
242842.0,Spiral,Other,Other,Other,Spiral
242762.0,Spiral,Other,Other,Other,Spiral
242681.0,Other,Other,Irregular,Other,Irregular
242522.0,Other,Other,Irregular,Other,Irregular
242512.0,Spiral,Other,Other,Other,Spiral
242103.0,Spiral,Other,Other,Other,Spiral
242188.0,Other,Other,Irregular,Other,Irregular
242229.0,Spiral,Other,Other,Other,Spiral
242334.0,Spiral,Other,Other,Other,Spiral
242353.0,Spiral,Other,Other,Other,Spiral
242383.0,Spiral,Other,Other,Other,Spiral
242463.0,Other,Other,Irregular,Other,Irregular
242468.0,Other,Other,Irregular,Other,Irregular
234708.0,Spiral,Other,Other,Other,Spiral
239474.0,Spiral,Other,Other,Other,Spiral
236744.0,Spiral,Other,Other,Other,Spiral
236725.0,Spiral,Other,Other,Other,Spiral
236495.0,Spiral,Other,Other,Other,Spiral
236390.0,Spiral,Other,Other,Other,Spiral
236367.0,Spiral,Other,Other,Other,Spiral
236311.0,Spiral,Other,Other,Other,Spiral
236110.0,Spiral,Other,Other,Other,Spiral
236066.0,Other,Other,Irregular,Other,Irregular
236015.0,Other,Other,Irregular,Other,Irregular
236014.0,Spiral,Other,Other,Other,Spiral
235850.0,Other,Other,Irregular,Other,Irregular
235810.0,Other,Other,Irregular,Other,Irregular
235800.0,Spiral,Other,Other,Other,Spiral
234777.0,Spiral,Other,Other,Other,Spiral
234803.0,Spiral,Other,Other,Other,Spiral
234868.0,Spiral,Other,Other,Other,Spiral
234874.0,Spiral,Other,Other,Other,Spiral
235054.0,Spiral,Other,Other,Other,Spiral
236772.0,Spiral,Other,Other,Other,Spiral
235556.0,Spiral,Other,Other,Other,Spiral
235605.0,Spiral,Other,Other,Other,Spiral
235612.0,Spiral,Other,Other,Other,Spiral
235684.0,Spiral,Other,Other,Other,Spiral
235717.0,Spiral,Other,Other,Other,Spiral
235343.0,Spiral,Other,Other,Other,Spiral
239494.0,Spiral,Other,Other,Other,Spiral
236777.0,Spiral,Other,Other,Other,Spiral
236928.0,Spiral,Other,Other,Other,Spiral
239417.0,Other,Other,Irregular,Other,Irregular
239380.0,Other,Other,Irregular,Other,Irregular
239197.0,Other,Other,Irregular,Other,Irregular
239136.0,Spiral,Other,Other,Other,Spiral
239109.0,Other,Other,Irregular,Other,Irregular
239066.0,Spiral,Other,Other,Other,Spiral
239037.0,Spiral,Other,Other,Other,Spiral
238976.0,Spiral,Other,Other,Other,Spiral
238920.0,Spiral,Other,Other,Other,Spiral
238901.0,Spiral,Other,Other,Other,Spiral
238877.0,Other,Other,Irregular,Other,Irregular
238869.0,Spiral,Other,Other,Other,Spiral
237081.0,Spiral,Other,Other,Other,Spiral
237117.0,Spiral,Other,Other,Other,Spiral
237752.0,Other,Other,Irregular,Other,Irregular
237795.0,Spiral,Other,Other,Other,Spiral
237886.0,Other,Other,Irregular,Other,Irregular
238130.0,Spiral,Other,Other,Other,Spiral
238408.0,Other,Other,Irregular,Other,Irregular
238061.0,Other,Other,Irregular,Other,Irregular
207627.0,Spiral,Other,Other,Other,Spiral
188161.0,Spiral,Other,Other,Other,Spiral
188104.0,Other,Other,Irregular,Other,Irregular
187970.0,Other,Other,Irregular,Other,Irregular
187936.0,Spiral,Other,Other,Other,Spiral
187935.0,Spiral,Other,Other,Other,Spiral
187931.0,Spiral,Other,Other,Other,Spiral
187890.0,Spiral,Other,Other,Other,Spiral
187889.0,Spiral,Other,Other,Other,Spiral
187814.0,Spiral,Other,Other,Other,Spiral
187804.0,Spiral,Other,Other,Other,Spiral
187771.0,Other,Other,Irregular,Other,Irregular
188173.0,Other,Other,Irregular,Other,Irregular
187757.0,Spiral,Other,Other,Other,Spiral
187655.0,Spiral,Other,Other,Other,Spiral
187558.0,Spiral,Other,Other,Other,Spiral
187527.0,Spiral,Other,Other,Other,Spiral
187450.0,Spiral,Other,Other,Other,Spiral
187390.0,Other,Other,Irregular,Other,Irregular
187369.0,Other,Other,Irregular,Other,Irregular
187346.0,Other,Other,Irregular,Other,Irregular
187307.0,Spiral,Other,Other,Other,Spiral
187732.0,Other,Other,Irregular,Other,Irregular
188191.0,Other,Other,Irregular,Other,Irregular
188226.0,Spiral,Other,Other,Other,Spiral
189089.0,Spiral,Other,Other,Other,Spiral
189064.0,Spiral,Other,Other,Other,Spiral
189051.0,Spiral,Other,Other,Other,Spiral
189021.0,Spiral,Other,Other,Other,Spiral
188852.0,Spiral,Other,Other,Other,Spiral
188836.0,Spiral,Other,Other,Other,Spiral
188822.0,Other,Other,Irregular,Other,Irregular
188742.0,Spiral,Other,Other,Other,Spiral
188741.0,Other,Other,Irregular,Other,Irregular
188720.0,Spiral,Other,Other,Other,Spiral
188719.0,Spiral,Other,Other,Other,Spiral
188701.0,Spiral,Other,Other,Other,Spiral
188672.0,Spiral,Other,Other,Other,Spiral
188288.0,Spiral,Other,Other,Other,Spiral
188294.0,Spiral,Other,Other,Other,Spiral
188363.0,Other,Other,Irregular,Other,Irregular
188442.0,Spiral,Other,Other,Other,Spiral
187226.0,Other,Other,Irregular,Other,Irregular
188490.0,Spiral,Other,Other,Other,Spiral
188507.0,Spiral,Other,Other,Other,Spiral
188582.0,Spiral,Other,Other,Other,Spiral
188583.0,Spiral,Other,Other,Other,Spiral
188450.0,Spiral,Other,Other,Other,Spiral
187147.0,Spiral,Other,Other,Other,Spiral
186337.0,Other,Other,Irregular,Other,Irregular
186312.0,Spiral,Other,Other,Other,Spiral
186133.0,Spiral,Other,Other,Other,Spiral
186079.0,Other,Other,Irregular,Other,Irregular
186035.0,Spiral,Other,Other,Other,Spiral
186022.0,Spiral,Other,Other,Other,Spiral
186001.0,Spiral,Other,Other,Other,Spiral
185903.0,Other,Other,Irregular,Other,Irregular
185482.0,Spiral,Other,Other,Other,Spiral
185514.0,Spiral,Other,Other,Other,Spiral
185556.0,Spiral,Other,Other,Other,Spiral
185570.0,Other,Other,Irregular,Other,Irregular
185601.0,Other,Other,Irregular,Other,Irregular
185608.0,Other,Other,Irregular,Other,Irregular
186372.0,Spiral,Other,Other,Other,Spiral
185629.0,Spiral,Other,Other,Other,Spiral
185687.0,Other,Other,Irregular,Other,Irregular
185726.0,Spiral,Other,Other,Other,Spiral
185793.0,Other,Other,Irregular,Other,Irregular
185812.0,Spiral,Other,Other,Other,Spiral
185820.0,Spiral,Other,Other,Other,Spiral
185667.0,Spiral,Other,Other,Other,Spiral
189225.0,Spiral,Other,Other,Other,Spiral
186455.0,Spiral,Other,Other,Other,Spiral
187131.0,Spiral,Other,Other,Other,Spiral
187048.0,Spiral,Other,Other,Other,Spiral
187028.0,Spiral,Other,Other,Other,Spiral
187004.0,Other,Other,Irregular,Other,Irregular
186990.0,Spiral,Other,Other,Other,Spiral
186964.0,Spiral,Other,Other,Other,Spiral
186948.0,Spiral,Other,Other,Other,Spiral
186945.0,Spiral,Other,Other,Other,Spiral
186914.0,Spiral,Other,Other,Other,Spiral
186886.0,Spiral,Other,Other,Other,Spiral
186873.0,Spiral,Other,Other,Other,Spiral
186817.0,Spiral,Other,Other,Other,Spiral
186794.0,Spiral,Other,Other,Other,Spiral
186554.0,Spiral,Other,Other,Other,Spiral
186556.0,Spiral,Other,Other,Other,Spiral
186558.0,Spiral,Other,Other,Other,Spiral
186641.0,Spiral,Other,Other,Other,Spiral
186389.0,Spiral,Other,Other,Other,Spiral
186684.0,Spiral,Other,Other,Other,Spiral
186716.0,Spiral,Other,Other,Other,Spiral
186722.0,Other,Other,Irregular,Other,Irregular
186778.0,Spiral,Other,Other,Other,Spiral
189229.0,Spiral,Other,Other,Other,Spiral
189261.0,Spiral,Other,Other,Other,Spiral
189307.0,Other,Other,Irregular,Other,Irregular
192023.0,Other,Elliptical,Other,Other,Elliptical
191988.0,Other,Other,Other,Lenticular,Lenticular
191921.0,Spiral,Other,Other,Other,Spiral
191867.0,Spiral,Other,Other,Other,Spiral
191855.0,Spiral,Other,Other,Other,Spiral
191796.0,Spiral,Other,Other,Other,Spiral
191764.0,Other,Other,Other,Lenticular,Lenticular
191733.0,Spiral,Other,Other,Other,Spiral
191722.0,Spiral,Other,Other,Other,Spiral
191717.0,Spiral,Other,Other,Other,Spiral
191703.0,Spiral,Other,Other,Other,Spiral
191648.0,Spiral,Other,Other,Other,Spiral
191623.0,Spiral,Other,Other,Other,Spiral
191382.0,Other,Other,Irregular,Other,Irregular
191417.0,Spiral,Other,Other,Other,Spiral
191422.0,Other,Elliptical,Other,Other,Elliptical
191462.0,Spiral,Other,Other,Other,Spiral
192040.0,Other,Other,Irregular,Other,Irregular
191498.0,Spiral,Other,Other,Other,Spiral
191532.0,Spiral,Other,Other,Other,Spiral
191582.0,Other,Other,Irregular,Other,Irregular
191358.0,Spiral,Other,Other,Other,Spiral
192071.0,Other,Other,Irregular,Other,Irregular
192102.0,Spiral,Other,Other,Other,Spiral
193009.0,Spiral,Other,Other,Other,Spiral
193007.0,Spiral,Other,Other,Other,Spiral
192961.0,Other,Other,Irregular,Other,Irregular
192901.0,Other,Other,Irregular,Other,Irregular
192882.0,Spiral,Other,Other,Other,Spiral
192787.0,Spiral,Other,Other,Other,Spiral
192776.0,Spiral,Other,Other,Other,Spiral
192770.0,Spiral,Other,Other,Other,Spiral
192720.0,Other,Other,Irregular,Other,Irregular
192714.0,Spiral,Other,Other,Other,Spiral
192708.0,Spiral,Other,Other,Other,Spiral
192705.0,Spiral,Other,Other,Other,Spiral
192703.0,Other,Other,Irregular,Other,Irregular
192672.0,Spiral,Other,Other,Other,Spiral
192106.0,Other,Other,Irregular,Other,Irregular
192132.0,Other,Other,Irregular,Other,Irregular
192158.0,Other,Other,Irregular,Other,Irregular
192164.0,Spiral,Other,Other,Other,Spiral
192194.0,Spiral,Other,Other,Other,Spiral
192216.0,Spiral,Other,Other,Other,Spiral
192087.0,Other,Other,Irregular,Other,Irregular
192316.0,Spiral,Other,Other,Other,Spiral
192405.0,Other,Other,Irregular,Other,Irregular
192469.0,Other,Other,Other,Lenticular,Lenticular
192504.0,Other,Other,Irregular,Other,Irregular
192643.0,Spiral,Other,Other,Other,Spiral
192379.0,Spiral,Other,Other,Other,Spiral
185456.0,Spiral,Other,Other,Other,Spiral
191238.0,Spiral,Other,Other,Other,Spiral
191226.0,Spiral,Other,Other,Other,Spiral
190308.0,Other,Other,Irregular,Other,Irregular
190297.0,Other,Other,Irregular,Other,Irregular
190264.0,Other,Other,Irregular,Other,Irregular
190214.0,Spiral,Other,Other,Other,Spiral
190197.0,Spiral,Other,Other,Other,Spiral
190174.0,Spiral,Other,Other,Other,Spiral
190130.0,Spiral,Other,Other,Other,Spiral
190090.0,Other,Other,Irregular,Other,Irregular
190034.0,Spiral,Other,Other,Other,Spiral
189942.0,Spiral,Other,Other,Other,Spiral
189888.0,Spiral,Other,Other,Other,Spiral
189881.0,Spiral,Other,Other,Other,Spiral
189877.0,Other,Other,Irregular,Other,Irregular
189829.0,Spiral,Other,Other,Other,Spiral
189322.0,Spiral,Other,Other,Other,Spiral
189557.0,Spiral,Other,Other,Other,Spiral
190323.0,Spiral,Other,Other,Other,Spiral
189571.0,Spiral,Other,Other,Other,Spiral
189656.0,Spiral,Other,Other,Other,Spiral
189675.0,Spiral,Other,Other,Other,Spiral
189718.0,Other,Other,Irregular,Other,Irregular
189765.0,Spiral,Other,Other,Other,Spiral
189789.0,Spiral,Other,Other,Other,Spiral
189583.0,Spiral,Other,Other,Other,Spiral
190377.0,Spiral,Other,Other,Other,Spiral
190423.0,Spiral,Other,Other,Other,Spiral
191116.0,Spiral,Other,Other,Other,Spiral
191101.0,Spiral,Other,Other,Other,Spiral
191054.0,Other,Other,Irregular,Other,Irregular
191002.0,Spiral,Other,Other,Other,Spiral
190994.0,Spiral,Other,Other,Other,Spiral
190976.0,Spiral,Other,Other,Other,Spiral
190939.0,Spiral,Other,Other,Other,Spiral
190938.0,Spiral,Other,Other,Other,Spiral
190877.0,Spiral,Other,Other,Other,Spiral
190827.0,Spiral,Other,Other,Other,Spiral
190817.0,Spiral,Other,Other,Other,Spiral
190451.0,Spiral,Other,Other,Other,Spiral
190496.0,Other,Other,Irregular,Other,Irregular
190501.0,Other,Other,Irregular,Other,Irregular
190558.0,Spiral,Other,Other,Other,Spiral
190565.0,Spiral,Other,Other,Other,Spiral
190388.0,Spiral,Other,Other,Other,Spiral
190610.0,Spiral,Other,Other,Other,Spiral
190771.0,Spiral,Other,Other,Other,Spiral
190797.0,Spiral,Other,Other,Other,Spiral
190798.0,Other,Other,Irregular,Other,Irregular
190666.0,Spiral,Other,Other,Other,Spiral
185446.0,Spiral,Other,Other,Other,Spiral
185444.0,Spiral,Other,Other,Other,Spiral
185371.0,Spiral,Other,Other,Other,Spiral
181289.0,Spiral,Other,Other,Other,Spiral
181246.0,Spiral,Other,Other,Other,Spiral
181214.0,Spiral,Other,Other,Other,Spiral
181177.0,Other,Other,Irregular,Other,Irregular
181168.0,Spiral,Other,Other,Other,Spiral
181124.0,Other,Other,Irregular,Other,Irregular
181033.0,Spiral,Other,Other,Other,Spiral
180982.0,Spiral,Other,Other,Other,Spiral
180899.0,Spiral,Other,Other,Other,Spiral
180506.0,Spiral,Other,Other,Other,Spiral
180516.0,Spiral,Other,Other,Other,Spiral
180568.0,Spiral,Other,Other,Other,Spiral
180627.0,Other,Other,Irregular,Other,Irregular
180644.0,Spiral,Other,Other,Other,Spiral
180697.0,Spiral,Other,Other,Other,Spiral
180733.0,Spiral,Other,Other,Other,Spiral
180734.0,Spiral,Other,Other,Other,Spiral
180757.0,Other,Other,Irregular,Other,Irregular
180784.0,Other,Other,Irregular,Other,Irregular
180809.0,Spiral,Other,Other,Other,Spiral
180705.0,Spiral,Other,Other,Other,Spiral
180500.0,Other,Other,Irregular,Other,Irregular
181380.0,Spiral,Other,Other,Other,Spiral
182130.0,Spiral,Other,Other,Other,Spiral
182066.0,Spiral,Other,Other,Other,Spiral
182048.0,Spiral,Other,Other,Other,Spiral
181978.0,Spiral,Other,Other,Other,Spiral
181954.0,Spiral,Other,Other,Other,Spiral
181899.0,Spiral,Other,Other,Other,Spiral
181832.0,Other,Other,Irregular,Other,Irregular
181822.0,Other,Other,Irregular,Other,Irregular
181779.0,Spiral,Other,Other,Other,Spiral
181771.0,Other,Other,Irregular,Other,Irregular
181767.0,Other,Other,Irregular,Other,Irregular
181763.0,Spiral,Other,Other,Other,Spiral
181414.0,Spiral,Other,Other,Other,Spiral
181426.0,Spiral,Other,Other,Other,Spiral
181435.0,Spiral,Other,Other,Other,Spiral
181446.0,Spiral,Other,Other,Other,Spiral
181447.0,Spiral,Other,Other,Other,Spiral
181361.0,Spiral,Other,Other,Other,Spiral
181588.0,Spiral,Other,Other,Other,Spiral
181595.0,Spiral,Other,Other,Other,Spiral
181676.0,Other,Other,Irregular,Other,Irregular
181702.0,Spiral,Other,Other,Other,Spiral
181719.0,Spiral,Other,Other,Other,Spiral
181515.0,Spiral,Other,Other,Other,Spiral
182187.0,Spiral,Other,Other,Other,Spiral
178262.0,Spiral,Other,Other,Other,Spiral
177943.0,Spiral,Other,Other,Other,Spiral
177856.0,Other,Other,Irregular,Other,Irregular
177796.0,Spiral,Other,Other,Other,Spiral
177683.0,Spiral,Other,Other,Other,Spiral
177669.0,Spiral,Other,Other,Other,Spiral
177640.0,Other,Other,Irregular,Other,Irregular
177411.0,Spiral,Other,Other,Other,Spiral
177347.0,Spiral,Other,Other,Other,Spiral
177248.0,Spiral,Other,Other,Other,Spiral
177210.0,Other,Other,Irregular,Other,Irregular
177137.0,Spiral,Other,Other,Other,Spiral
176180.0,Spiral,Other,Other,Other,Spiral
176199.0,Spiral,Other,Other,Other,Spiral
176625.0,Other,Other,Irregular,Other,Irregular
